DATE,VISITOR,VISITOR_PTS,HOME,HOME_PTS,VISITOR_ACRONYM,HOME_ACRONYM
2023-12-16,Atlanta Hawks,119,Cleveland Cavaliers,127,ATL,CLE
2023-12-16,Chicago Bulls,116,Miami Heat,118,CHI,MIA
2023-12-16,Indiana Pacers,109,Minnesota Timberwolves,127,IND,MIN
2023-12-16,Brooklyn Nets,120,Golden State Warriors,124,BRK,GSW
2023-12-16,Oklahoma City Thunder,118,Denver Nuggets,117,OKC,DEN
2023-12-16,Dallas Mavericks,131,Portland Trail Blazers,120,DAL,POR
2023-12-16,Utah Jazz,104,Sacramento Kings,125,UTA,SAC
2023-12-16,New York Knicks,122,Los Angeles Clippers,144,NYK,LAC
2023-12-17,Orlando Magic,97,Boston Celtics,114,ORL,BOS
2023-12-17,New Orleans Pelicans,146,San Antonio Spurs,110,NOP,SAS
2023-12-17,Houston Rockets,119,Milwaukee Bucks,128,HOU,MIL
2023-12-17,Washington Wizards,108,Phoenix Suns,112,WAS,PHO
2023-12-17,Golden State Warriors,118,Portland Trail Blazers,114,GSW,POR
2023-12-18,Houston Rockets,130,Cleveland Cavaliers,135,HOU,CLE
2023-12-18,Los Angeles Clippers,151,Indiana Pacers,127,LAC,IND
2023-12-18,Chicago Bulls,108,Philadelphia 76ers,104,CHI,PHI
2023-12-18,Detroit Pistons,124,Atlanta Hawks,130,DET,ATL
2023-12-18,Minnesota Timberwolves,112,Miami Heat,108,MIN,MIA
2023-12-18,Charlotte Hornets,99,Toronto Raptors,114,CHO,TOR
2023-12-18,Memphis Grizzlies,97,Oklahoma City Thunder,116,MEM,OKC
2023-12-18,Dallas Mavericks,104,Denver Nuggets,130,DAL,DEN
2023-12-18,Brooklyn Nets,108,Utah Jazz,125,BRK,UTA
2023-12-18,Washington Wizards,131,Sacramento Kings,143,WAS,SAC
2023-12-18,New York Knicks,114,Los Angeles Lakers,109,NYK,LAL
2023-12-19,Memphis Grizzlies,115,New Orleans Pelicans,113,MEM,NOP
2023-12-19,San Antonio Spurs,119,Milwaukee Bucks,132,SAS,MIL
2023-12-19,Boston Celtics,126,Golden State Warriors,132,BOS,GSW
2023-12-19,Phoenix Suns,104,Portland Trail Blazers,109,PHO,POR
2023-12-20,Utah Jazz,116,Cleveland Cavaliers,124,UTA,CLE
2023-12-20,Charlotte Hornets,113,Indiana Pacers,144,CHO,IND
2023-12-20,Miami Heat,115,Orlando Magic,106,MIA,ORL
2023-12-20,Minnesota Timberwolves,113,Philadelphia 76ers,127,MIN,PHI
2023-12-20,New York Knicks,121,Brooklyn Nets,102,NYK,BRK
2023-12-20,Denver Nuggets,113,Toronto Raptors,104,DEN,TOR
2023-12-20,Los Angeles Lakers,108,Chicago Bulls,124,LAL,CHI
2023-12-20,Atlanta Hawks,134,Houston Rockets,127,ATL,HOU
2023-12-20,Los Angeles Clippers,120,Dallas Mavericks,111,LAC,DAL
2023-12-20,Boston Celtics,144,Sacramento Kings,119,BOS,SAC
2023-12-21,Utah Jazz,119,Detroit Pistons,111,UTA,DET
2023-12-21,New Orleans Pelicans,123,Cleveland Cavaliers,104,NOP,CLE
2023-12-21,San Antonio Spurs,95,Chicago Bulls,114,SAS,CHI
2023-12-21,Indiana Pacers,103,Memphis Grizzlies,116,IND,MEM
2023-12-21,Orlando Magic,114,Milwaukee Bucks,118,ORL,MIL
2023-12-21,Los Angeles Clippers,115,Oklahoma City Thunder,134,LAC,OKC
2023-12-21,Los Angeles Lakers,111,Minnesota Timberwolves,118,LAL,MIN
2023-12-21,Washington Wizards,118,Portland Trail Blazers,117,WAS,POR
2023-12-22,Toronto Raptors,111,Philadelphia 76ers,121,TOR,PHI
2023-12-22,Denver Nuggets,122,Brooklyn Nets,117,DEN,BRK
2023-12-22,Dallas Mavericks,96,Houston Rockets,122,DAL,HOU
2023-12-22,Atlanta Hawks,113,Miami Heat,122,ATL,MIA
2023-12-22,Washington Wizards,118,Golden State Warriors,129,WAS,GSW
2023-12-22,Phoenix Suns,105,Sacramento Kings,120,PHO,SAC
2023-12-23,Milwaukee Bucks,130,New York Knicks,111,MIL,NYK
2023-12-23,Boston Celtics,145,Los Angeles Clippers,108,BOS,LAC
2023-12-23,Denver Nuggets,102,Charlotte Hornets,95,DEN,CHO
2023-12-23,Orlando Magic,117,Indiana Pacers,110,ORL,IND
2023-12-23,Houston Rockets,106,New Orleans Pelicans,104,HOU,NOP
2023-12-23,Memphis Grizzlies,125,Atlanta Hawks,119,MEM,ATL
2023-12-23,Detroit Pistons,115,Brooklyn Nets,126,DET,BRK
2023-12-23,Utah Jazz,126,Toronto Raptors,119,UTA,TOR
2023-12-23,Cleveland Cavaliers,109,Chicago Bulls,95,CLE,CHI
2023-12-23,Los Angeles Lakers,129,Oklahoma City Thunder,120,LAL,OKC
2023-12-23,San Antonio Spurs,119,Dallas Mavericks,144,SAS,DAL
2023-12-23,Portland Trail Blazers,106,Golden State Warriors,126,POR,GSW
2023-12-23,Minnesota Timberwolves,110,Sacramento Kings,98,MIN,SAC
2023-12-25,Milwaukee Bucks,122,New York Knicks,129,MIL,NYK
2023-12-25,Golden State Warriors,114,Denver Nuggets,120,GSW,DEN
2023-12-25,Boston Celtics,126,Los Angeles Lakers,115,BOS,LAL
2023-12-25,Philadelphia 76ers,113,Miami Heat,119,PHI,MIA
2023-12-25,Dallas Mavericks,128,Phoenix Suns,114,DAL,PHO
2023-12-26,Brooklyn Nets,118,Detroit Pistons,112,BRK,DET
2023-12-26,Orlando Magic,127,Washington Wizards,119,ORL,WAS
2023-12-26,Atlanta Hawks,113,Chicago Bulls,118,ATL,CHI
2023-12-26,Indiana Pacers,123,Houston Rockets,117,IND,HOU
2023-12-26,Memphis Grizzlies,116,New Orleans Pelicans,115,MEM,NOP
2023-12-26,Minnesota Timberwolves,106,Oklahoma City Thunder,129,MIN,OKC
2023-12-26,Utah Jazz,130,San Antonio Spurs,118,UTA,SAS
2023-12-26,Sacramento Kings,113,Portland Trail Blazers,130,SAC,POR
2023-12-26,Charlotte Hornets,104,Los Angeles Clippers,113,CHO,LAC
2023-12-27,Philadelphia 76ers,112,Orlando Magic,92,PHI,ORL
2023-12-27,Toronto Raptors,132,Washington Wizards,102,TOR,WAS
2023-12-27,Milwaukee Bucks,144,Brooklyn Nets,122,MIL,BRK
2023-12-27,Phoenix Suns,129,Houston Rockets,113,PHO,HOU
2023-12-27,New York Knicks,120,Oklahoma City Thunder,129,NYK,OKC
2023-12-27,Cleveland Cavaliers,113,Dallas Mavericks,110,CLE,DAL
2023-12-28,Detroit Pistons,122,Boston Celtics,128,DET,BOS
2023-12-28,Indiana Pacers,120,Chicago Bulls,104,IND,CHI
2023-12-28,Dallas Mavericks,110,Minnesota Timberwolves,118,DAL,MIN
2023-12-28,Utah Jazz,105,New Orleans Pelicans,112,UTA,NOP
2023-12-28,Memphis Grizzlies,105,Denver Nuggets,142,MEM,DEN
2023-12-28,Miami Heat,114,Golden State Warriors,102,MIA,GSW
2023-12-28,San Antonio Spurs,118,Portland Trail Blazers,105,SAS,POR
2023-12-28,Charlotte Hornets,112,Los Angeles Lakers,133,CHO,LAL
2023-12-29,New York Knicks,108,Orlando Magic,117,NYK,ORL
2023-12-29,Brooklyn Nets,104,Washington Wizards,110,BRK,WAS
2023-12-29,Sacramento Kings,117,Atlanta Hawks,110,SAC,ATL
2023-12-29,Toronto Raptors,118,Boston Celtics,120,TOR,BOS
2023-12-29,Milwaukee Bucks,119,Cleveland Cavaliers,111,MIL,CLE
2023-12-29,Philadelphia 76ers,131,Houston Rockets,127,PHI,HOU
2023-12-29,Oklahoma City Thunder,119,Denver Nuggets,93,OKC,DEN
2023-12-29,Charlotte Hornets,119,Phoenix Suns,133,CHO,PHO
2023-12-29,San Antonio Spurs,128,Portland Trail Blazers,134,SAS,POR
2023-12-29,Memphis Grizzlies,106,Los Angeles Clippers,117,MEM,LAC
2023-12-30,Miami Heat,109,Utah Jazz,117,MIA,UTA
2023-12-30,Toronto Raptors,127,Detroit Pistons,129,TOR,DET
2023-12-30,New York Knicks,126,Indiana Pacers,140,NYK,IND
2023-12-30,Philadelphia 76ers,92,Chicago Bulls,105,PHI,CHI
2023-12-30,Los Angeles Lakers,106,Minnesota Timberwolves,108,LAL,MIN
2023-12-30,Dallas Mavericks,132,Golden State Warriors,122,DAL,GSW
2023-12-31,Atlanta Hawks,130,Washington Wizards,126,ATL,WAS
2023-12-31,Los Angeles Lakers,109,New Orleans Pelicans,129,LAL,NOP
2023-12-31,Brooklyn Nets,108,Oklahoma City Thunder,124,BRK,OKC
2023-12-31,Boston Celtics,134,San Antonio Spurs,101,BOS,SAS
2023-12-31,Sacramento Kings,123,Memphis Grizzlies,92,SAC,MEM
2023-12-31,Orlando Magic,107,Phoenix Suns,112,ORL,PHO
2024-01-01,Minnesota Timberwolves,106,New York Knicks,112,MIN,NYK
2024-01-01,Cleveland Cavaliers,121,Toronto Raptors,124,CLE,TOR
2024-01-01,Detroit Pistons,113,Houston Rockets,136,DET,HOU
2024-01-01,Indiana Pacers,122,Milwaukee Bucks,113,IND,MIL
2024-01-01,Charlotte Hornets,93,Denver Nuggets,111,CHO,DEN
2024-01-01,Portland Trail Blazers,88,Phoenix Suns,109,POR,PHO
2024-01-01,Dallas Mavericks,90,Utah Jazz,127,DAL,UTA
2024-01-01,Miami Heat,104,Los Angeles Clippers,121,MIA,LAC
2024-01-02,Chicago Bulls,97,Philadelphia 76ers,110,CHI,PHI
2024-01-02,San Antonio Spurs,98,Memphis Grizzlies,106,SAS,MEM
2024-01-02,Brooklyn Nets,85,New Orleans Pelicans,112,BRK,NOP
2024-01-02,Boston Celtics,123,Oklahoma City Thunder,127,BOS,OKC
2024-01-02,Orlando Magic,115,Golden State Warriors,121,ORL,GSW
2024-01-02,Charlotte Hornets,111,Sacramento Kings,104,CHO,SAC
2024-01-03,Washington Wizards,101,Cleveland Cavaliers,140,WAS,CLE
2024-01-03,Milwaukee Bucks,130,Indiana Pacers,142,MIL,IND
2024-01-03,Oklahoma City Thunder,138,Atlanta Hawks,141,OKC,ATL
2024-01-03,Brooklyn Nets,101,Houston Rockets,112,BRK,HOU
2024-01-03,Toronto Raptors,116,Memphis Grizzlies,111,TOR,MEM
2024-01-03,New Orleans Pelicans,117,Minnesota Timberwolves,106,NOP,MIN
2024-01-03,Portland Trail Blazers,97,Dallas Mavericks,126,POR,DAL
2024-01-03,Chicago Bulls,100,New York Knicks,116,CHI,NYK
2024-01-03,Los Angeles Clippers,131,Phoenix Suns,122,LAC,PHO
2024-01-03,Detroit Pistons,148,Utah Jazz,154,DET,UTA
2024-01-03,Miami Heat,110,Los Angeles Lakers,96,MIA,LAL
2024-01-03,Orlando Magic,135,Sacramento Kings,138,ORL,SAC
2024-01-04,Milwaukee Bucks,125,San Antonio Spurs,121,MIL,SAS
2024-01-04,Denver Nuggets,130,Golden State Warriors,127,DEN,GSW
2024-01-05,Utah Jazz,97,Boston Celtics,126,UTA,BOS
2024-01-05,Atlanta Hawks,116,Indiana Pacers,150,ATL,IND
2024-01-05,Oklahoma City Thunder,115,Brooklyn Nets,124,OKC,BRK
2024-01-05,Washington Wizards,90,Cleveland Cavaliers,114,WAS,CLE
2024-01-05,New York Knicks,128,Philadelphia 76ers,92,NYK,PHI
2024-01-05,Charlotte Hornets,91,Chicago Bulls,104,CHO,CHI
2024-01-05,Minnesota Timberwolves,122,Houston Rockets,95,MIN,HOU
2024-01-05,Los Angeles Clippers,111,New Orleans Pelicans,95,LAC,NOP
2024-01-05,Portland Trail Blazers,103,Dallas Mavericks,139,POR,DAL
2024-01-05,Orlando Magic,122,Denver Nuggets,120,ORL,DEN
2024-01-05,Miami Heat,97,Phoenix Suns,113,MIA,PHO
2024-01-05,Detroit Pistons,109,Golden State Warriors,113,DET,GSW
2024-01-05,Memphis Grizzlies,127,Los Angeles Lakers,113,MEM,LAL
2024-01-05,Toronto Raptors,130,Sacramento Kings,135,TOR,SAC
2024-01-06,Boston Celtics,118,Indiana Pacers,101,BOS,IND
2024-01-06,New York Knicks,121,Washington Wizards,105,NYK,WAS
2024-01-06,Utah Jazz,120,Philadelphia 76ers,109,UTA,PHI
2024-01-06,Milwaukee Bucks,108,Houston Rockets,112,MIL,HOU
2024-01-07,San Antonio Spurs,115,Cleveland Cavaliers,117,SAS,CLE
2024-01-07,Portland Trail Blazers,134,Brooklyn Nets,127,POR,BRK
2024-01-07,Atlanta Hawks,110,Orlando Magic,117,ATL,ORL
2024-01-07,New Orleans Pelicans,133,Sacramento Kings,100,NOP,SAC
2024-01-07,Minnesota Timberwolves,108,Dallas Mavericks,115,MIN,DAL
2024-01-07,Detroit Pistons,114,Denver Nuggets,131,DET,DEN
2024-01-07,Memphis Grizzlies,121,Phoenix Suns,115,MEM,PHO
2024-01-07,Toronto Raptors,133,Golden State Warriors,118,TOR,GSW
2024-01-07,Los Angeles Clippers,103,Los Angeles Lakers,106,LAC,LAL
2024-01-08,Chicago Bulls,119,Charlotte Hornets,112,CHI,CHO
2024-01-08,Boston Celtics,131,Indiana Pacers,133,BOS,IND
2024-01-08,Oklahoma City Thunder,136,Washington Wizards,128,OKC,WAS
2024-01-08,Houston Rockets,113,Miami Heat,120,HOU,MIA
2024-01-08,Utah Jazz,132,Milwaukee Bucks,116,UTA,MIL
2024-01-08,Phoenix Suns,111,Los Angeles Clippers,138,PHO,LAC
2024-01-09,Sacramento Kings,131,Detroit Pistons,110,SAC,DET
2024-01-09,Minnesota Timberwolves,113,Orlando Magic,92,MIN,ORL
2024-01-09,Portland Trail Blazers,84,New York Knicks,112,POR,NYK
2024-01-09,Memphis Grizzlies,120,Dallas Mavericks,103,MEM,DAL
2024-01-09,Toronto Raptors,131,Los Angeles Lakers,132,TOR,LAL
2024-01-10,Minnesota Timberwolves,120,Boston Celtics,127,MIN,BOS
2024-01-10,Sacramento Kings,123,Charlotte Hornets,98,SAC,CHO
2024-01-10,San Antonio Spurs,130,Detroit Pistons,108,SAS,DET
2024-01-10,Washington Wizards,104,Indiana Pacers,112,WAS,IND
2024-01-10,Philadelphia 76ers,132,Atlanta Hawks,139,PHI,ATL
2024-01-10,Oklahoma City Thunder,128,Miami Heat,120,OKC,MIA
2024-01-10,Houston Rockets,119,Chicago Bulls,124,HOU,CHI
2024-01-10,New Orleans Pelicans,141,Golden State Warriors,105,NOP,GSW
2024-01-10,Denver Nuggets,111,Utah Jazz,124,DEN,UTA
2024-01-10,Toronto Raptors,120,Los Angeles Clippers,126,TOR,LAC
2024-01-11,Brooklyn Nets,102,Cleveland Cavaliers,111,BRK,CLE
2024-01-11,Boston Celtics,102,Milwaukee Bucks,135,BOS,MIL
2024-01-11,Portland Trail Blazers,77,Oklahoma City Thunder,139,POR,OKC
2024-01-11,New York Knicks,124,Dallas Mavericks,128,NYK,DAL
2024-01-11,Phoenix Suns,127,Los Angeles Lakers,109,PHO,LAL
2024-01-12,Indiana Pacers,126,Atlanta Hawks,108,IND,ATL
2024-01-12,Houston Rockets,112,Detroit Pistons,110,HOU,DET
2024-01-12,Sacramento Kings,93,Philadelphia 76ers,112,SAC,PHI
2024-01-12,Golden State Warriors,140,Chicago Bulls,131,GSW,CHI
2024-01-12,Los Angeles Clippers,128,Memphis Grizzlies,119,LAC,MEM
2024-01-12,Orlando Magic,96,Miami Heat,99,ORL,MIA
2024-01-12,Portland Trail Blazers,93,Minnesota Timberwolves,116,POR,MIN
2024-01-12,Charlotte Hornets,99,San Antonio Spurs,135,CHO,SAS
2024-01-12,Toronto Raptors,113,Utah Jazz,145,TOR,UTA
2024-01-12,New Orleans Pelicans,113,Denver Nuggets,125,NOP,DEN
2024-01-13,Houston Rockets,113,Boston Celtics,145,HOU,BOS
2024-01-13,Washington Wizards,127,Atlanta Hawks,99,WAS,ATL
2024-01-13,New York Knicks,106,Memphis Grizzlies,94,NYK,MEM
2024-01-13,Golden State Warriors,118,Milwaukee Bucks,129,GSW,MIL
2024-01-13,Orlando Magic,100,Oklahoma City Thunder,112,ORL,OKC
2024-01-13,New Orleans Pelicans,118,Dallas Mavericks,108,NOP,DAL
2024-01-13,Chicago Bulls,122,San Antonio Spurs,116,CHI,SAS
2024-01-13,Los Angeles Lakers,125,Utah Jazz,132,LAL,UTA
2024-01-14,Indiana Pacers,109,Denver Nuggets,117,IND,DEN
2024-01-14,Charlotte Hornets,87,Miami Heat,104,CHO,MIA
2024-01-14,Sacramento Kings,142,Milwaukee Bucks,143,SAC,MIL
2024-01-14,Los Angeles Clippers,105,Minnesota Timberwolves,109,LAC,MIN
2024-01-14,Phoenix Suns,127,Portland Trail Blazers,116,PHO,POR
2024-01-15,Houston Rockets,115,Philadelphia 76ers,124,HOU,PHI
2024-01-15,New Orleans Pelicans,120,Dallas Mavericks,125,NOP,DAL
2024-01-15,Orlando Magic,98,New York Knicks,94,ORL,NYK
2024-01-15,Detroit Pistons,129,Washington Wizards,117,DET,WAS
2024-01-15,San Antonio Spurs,99,Atlanta Hawks,109,SAS,ATL
2024-01-15,Golden State Warriors,107,Memphis Grizzlies,116,GSW,MEM
2024-01-15,Chicago Bulls,91,Cleveland Cavaliers,109,CHI,CLE
2024-01-15,Miami Heat,96,Brooklyn Nets,95,MIA,BRK
2024-01-15,Boston Celtics,105,Toronto Raptors,96,BOS,TOR
2024-01-15,Indiana Pacers,105,Utah Jazz,132,IND,UTA
2024-01-15,Oklahoma City Thunder,105,Los Angeles Lakers,112,OKC,LAL
2024-01-16,Denver Nuggets,121,Philadelphia 76ers,126,DEN,PHI
2024-01-16,Sacramento Kings,117,Phoenix Suns,119,SAC,PHO
2024-01-16,Oklahoma City Thunder,117,Los Angeles Clippers,128,OKC,LAC
2024-01-17,Minnesota Timberwolves,124,Detroit Pistons,117,MIN,DET
2024-01-17,Orlando Magic,104,Atlanta Hawks,106,ORL,ATL
2024-01-17,San Antonio Spurs,98,Boston Celtics,117,SAS,BOS
2024-01-17,Milwaukee Bucks,95,Cleveland Cavaliers,135,MIL,CLE
2024-01-17,Houston Rockets,94,New York Knicks,109,HOU,NYK
2024-01-17,Miami Heat,97,Toronto Raptors,121,MIA,TOR
2024-01-17,Charlotte Hornets,112,New Orleans Pelicans,132,CHO,NOP
2024-01-17,Dallas Mavericks,110,Los Angeles Lakers,127,DAL,LAL
2024-01-17,Brooklyn Nets,103,Portland Trail Blazers,105,BRK,POR
2024-01-18,Washington Wizards,109,New York Knicks,113,WAS,NYK
2024-01-18,Chicago Bulls,116,Toronto Raptors,110,CHI,TOR
2024-01-18,Oklahoma City Thunder,134,Utah Jazz,129,OKC,UTA
2024-01-18,Memphis Grizzlies,103,Minnesota Timberwolves,118,MEM,MIN
2024-01-18,Indiana Pacers,126,Sacramento Kings,121,IND,SAC
2024-01-19,San Antonio Spurs,120,Charlotte Hornets,124,SAS,CHO
2024-01-19,Philadelphia 76ers,124,Orlando Magic,109,PHI,ORL
2024-01-19,Denver Nuggets,102,Boston Celtics,100,DEN,BOS
2024-01-19,Atlanta Hawks,109,Miami Heat,108,ATL,MIA
2024-01-19,Phoenix Suns,123,New Orleans Pelicans,109,PHO,NOP
2024-01-19,Indiana Pacers,115,Portland Trail Blazers,118,IND,POR
2024-01-19,Brooklyn Nets,130,Los Angeles Lakers,112,BRK,LAL
2024-01-20,Milwaukee Bucks,141,Detroit Pistons,135,MIL,DET
2024-01-20,Philadelphia 76ers,97,Charlotte Hornets,89,PHI,CHO
2024-01-20,San Antonio Spurs,131,Washington Wizards,127,SAS,WAS
2024-01-20,Cleveland Cavaliers,116,Atlanta Hawks,95,CLE,ATL
2024-01-20,Toronto Raptors,100,New York Knicks,126,TOR,NYK
2024-01-20,Memphis Grizzlies,96,Chicago Bulls,125,MEM,CHI
2024-01-20,Utah Jazz,126,Houston Rockets,127,UTA,HOU
2024-01-20,Oklahoma City Thunder,102,Minnesota Timberwolves,97,OKC,MIN
2024-01-21,Brooklyn Nets,114,Los Angeles Clippers,125,BRK,LAC
2024-01-21,Miami Heat,87,Orlando Magic,105,MIA,ORL
2024-01-21,Denver Nuggets,113,Washington Wizards,104,DEN,WAS
2024-01-21,Boston Celtics,116,Houston Rockets,107,BOS,HOU
2024-01-21,Indiana Pacers,110,Phoenix Suns,117,IND,PHO
2024-01-21,Portland Trail Blazers,110,Los Angeles Lakers,134,POR,LAL
2024-01-22,Milwaukee Bucks,122,Detroit Pistons,113,MIL,DET
2024-01-22,Cleveland Cavaliers,126,Orlando Magic,99,CLE,ORL
2024-01-22,San Antonio Spurs,123,Philadelphia 76ers,133,SAS,PHI
2024-01-22,Memphis Grizzlies,108,Toronto Raptors,100,MEM,TOR
2024-01-22,Charlotte Hornets,128,Minnesota Timberwolves,125,CHO,MIN
2024-01-22,Boston Celtics,119,Dallas Mavericks,110,BOS,DAL
2024-01-22,Chicago Bulls,113,Phoenix Suns,115,CHI,PHO
2024-01-22,Atlanta Hawks,107,Sacramento Kings,122,ATL,SAC
2024-01-23,Denver Nuggets,114,Indiana Pacers,109,DEN,IND
2024-01-23,New York Knicks,108,Brooklyn Nets,103,NYK,BRK
2024-01-23,Utah Jazz,124,New Orleans Pelicans,153,UTA,NOP
2024-01-23,Portland Trail Blazers,109,Oklahoma City Thunder,111,POR,OKC
2024-01-23,Los Angeles Lakers,116,Los Angeles Clippers,127,LAL,LAC
2024-01-24,Charlotte Hornets,106,Detroit Pistons,113,CHO,DET
2024-01-24,Minnesota Timberwolves,118,Washington Wizards,107,MIN,WAS
2024-01-24,Memphis Grizzlies,105,Miami Heat,96,MEM,MIA
2024-01-24,Portland Trail Blazers,137,Houston Rockets,131,POR,HOU
2024-01-24,Cleveland Cavaliers,116,Milwaukee Bucks,126,CLE,MIL
2024-01-24,Phoenix Suns,132,Dallas Mavericks,109,PHO,DAL
2024-01-24,Oklahoma City Thunder,140,San Antonio Spurs,114,OKC,SAS
2024-01-24,Atlanta Hawks,112,Golden State Warriors,134,ATL,GSW
2024-01-25,Philadelphia 76ers,122,Indiana Pacers,134,PHI,IND
2024-01-25,Utah Jazz,123,Washington Wizards,108,UTA,WAS
2024-01-25,Minnesota Timberwolves,96,Brooklyn Nets,94,MIN,BRK
2024-01-25,Boston Celtics,143,Miami Heat,110,BOS,MIA
2024-01-25,Denver Nuggets,84,New York Knicks,122,DEN,NYK
2024-01-25,Sacramento Kings,134,Golden State Warriors,133,SAC,GSW
2024-01-25,Chicago Bulls,132,Los Angeles Lakers,141,CHI,LAL
2024-01-26,Dallas Mavericks,148,Atlanta Hawks,143,DAL,ATL
2024-01-26,Houston Rockets,138,Charlotte Hornets,104,HOU,CHO
2024-01-26,Phoenix Suns,131,Indiana Pacers,133,PHO,IND
2024-01-26,Los Angeles Clippers,127,Toronto Raptors,107,LAC,TOR
2024-01-26,Orlando Magic,106,Memphis Grizzlies,107,ORL,MEM
2024-01-26,Cleveland Cavaliers,112,Milwaukee Bucks,100,CLE,MIL
2024-01-26,Oklahoma City Thunder,107,New Orleans Pelicans,83,OKC,NOP
2024-01-26,Portland Trail Blazers,100,San Antonio Spurs,116,POR,SAS
2024-01-27,Washington Wizards,118,Detroit Pistons,104,WAS,DET
2024-01-27,Miami Heat,109,New York Knicks,125,MIA,NYK
2024-01-27,Philadelphia 76ers,105,Denver Nuggets,111,PHI,DEN
2024-01-27,Houston Rockets,104,Brooklyn Nets,106,HOU,BRK
2024-01-27,Los Angeles Clippers,115,Boston Celtics,96,LAC,BOS
2024-01-27,Utah Jazz,134,Charlotte Hornets,122,UTA,CHO
2024-01-27,New Orleans Pelicans,117,Milwaukee Bucks,141,NOP,MIL
2024-01-27,Los Angeles Lakers,145,Golden State Warriors,144,LAL,GSW
2024-01-27,Minnesota Timberwolves,112,San Antonio Spurs,113,MIN,SAS
2024-01-27,Sacramento Kings,120,Dallas Mavericks,115,SAC,DAL
2024-01-28,Oklahoma City Thunder,104,Detroit Pistons,120,OKC,DET
2024-01-28,Memphis Grizzlies,110,Indiana Pacers,116,MEM,IND
2024-01-28,Toronto Raptors,125,Atlanta Hawks,126,TOR,ATL
2024-01-28,Phoenix Suns,98,Orlando Magic,113,PHO,ORL
2024-01-28,Chicago Bulls,104,Portland Trail Blazers,96,CHI,POR
2024-01-29,New York Knicks,113,Charlotte Hornets,92,NYK,CHO
2024-01-29,Los Angeles Clippers,108,Cleveland Cavaliers,118,LAC,CLE
2024-01-29,New Orleans Pelicans,112,Boston Celtics,118,NOP,BOS
2024-01-29,Utah Jazz,114,Brooklyn Nets,147,UTA,BRK
2024-01-29,Phoenix Suns,118,Miami Heat,105,PHO,MIA
2024-01-29,Los Angeles Lakers,119,Houston Rockets,135,LAL,HOU
2024-01-29,Sacramento Kings,103,Memphis Grizzlies,94,SAC,MEM
2024-01-29,Minnesota Timberwolves,107,Oklahoma City Thunder,101,MIN,OKC
2024-01-29,Washington Wizards,118,San Antonio Spurs,113,WAS,SAS
2024-01-29,Orlando Magic,129,Dallas Mavericks,131,ORL,DAL
2024-01-29,Milwaukee Bucks,107,Denver Nuggets,113,MIL,DEN
2024-01-29,Philadelphia 76ers,104,Portland Trail Blazers,130,PHI,POR
2024-01-30,Los Angeles Lakers,122,Atlanta Hawks,138,LAL,ATL
2024-01-30,Indiana Pacers,124,Boston Celtics,129,IND,BOS
2024-01-30,Utah Jazz,103,New York Knicks,118,UTA,NYK
2024-01-30,Toronto Raptors,118,Chicago Bulls,107,TOR,CHI
2024-01-30,Philadelphia 76ers,107,Golden State Warriors,119,PHI,GSW
2024-01-31,Chicago Bulls,117,Charlotte Hornets,110,CHI,CHO
2024-01-31,Detroit Pistons,121,Cleveland Cavaliers,128,DET,CLE
2024-01-31,Los Angeles Clippers,125,Washington Wizards,109,LAC,WAS
2024-01-31,Sacramento Kings,106,Miami Heat,115,SAC,MIA
2024-01-31,New Orleans Pelicans,110,Houston Rockets,99,NOP,HOU
2024-01-31,Dallas Mavericks,87,Minnesota Timberwolves,121,DAL,MIN
2024-01-31,Denver Nuggets,100,Oklahoma City Thunder,105,DEN,OKC
2024-01-31,Orlando Magic,108,San Antonio Spurs,98,ORL,SAS
2024-01-31,Phoenix Suns,136,Brooklyn Nets,120,PHO,BRK
2024-01-31,Milwaukee Bucks,116,Portland Trail Blazers,119,MIL,POR
2024-02-01,Los Angeles Lakers,114,Boston Celtics,105,LAL,BOS
2024-02-01,Indiana Pacers,105,New York Knicks,109,IND,NYK
2024-02-01,Cleveland Cavaliers,108,Memphis Grizzlies,101,CLE,MEM
2024-02-01,Philadelphia 76ers,127,Utah Jazz,124,PHI,UTA
2024-02-02,Los Angeles Clippers,136,Detroit Pistons,125,LAC,DET
2024-02-02,Miami Heat,110,Washington Wizards,102,MIA,WAS
2024-02-02,Phoenix Suns,120,Atlanta Hawks,129,PHO,ATL
2024-02-02,Sacramento Kings,133,Indiana Pacers,122,SAC,IND
2024-02-02,Toronto Raptors,106,Houston Rockets,135,TOR,HOU
2024-02-02,Golden State Warriors,121,Memphis Grizzlies,101,GSW,MEM
2024-02-02,Orlando Magic,108,Minnesota Timberwolves,106,ORL,MIN
2024-02-02,Charlotte Hornets,106,Oklahoma City Thunder,126,CHO,OKC
2024-02-02,New Orleans Pelicans,114,San Antonio Spurs,113,NOP,SAS
2024-02-02,Portland Trail Blazers,108,Denver Nuggets,120,POR,DEN
2024-02-03,Brooklyn Nets,136,Philadelphia 76ers,121,BRK,PHI
2024-02-03,Golden State Warriors,134,Atlanta Hawks,141,GSW,ATL
2024-02-03,Sacramento Kings,123,Chicago Bulls,115,SAC,CHI
2024-02-03,Milwaukee Bucks,129,Dallas Mavericks,117,MIL,DAL
2024-02-03,Los Angeles Lakers,113,New York Knicks,105,LAL,NYK
2024-02-03,Cleveland Cavaliers,117,San Antonio Spurs,101,CLE,SAS
